49.42863327847117,7.75084376335144
49.42870916392374,7.751204520463944
49.428943797511465,7.751417756080628
49.42921506394101,7.751270234584809
49.42933892142614,7.750934958457948
49.429335432487164,7.7504897117614755
49.428944669753214,7.749760150909425
49.428239893381644,7.749438285827638
49.42750021620166,7.7501142024993905
49.427374609535114,7.7519381046295175
49.428128244710614,7.75363326072693
49.42932845460851,7.753901481628419
49.43022161501094,7.75288224220276
49.43114266964435,7.750768661499024
49.4309891617397,7.747764587402345
49.42960059114115,7.744535207748414
49.42630693988572,7.742046117782594
49.42202905002625,7.7422285079956055
49.41736691177131,7.748579978942872
49.414937957686476,7.766904830932618
49.42518341928386,7.781882286071778
